contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Active_vs_Latent	Selenomonas infelix	0.302389802633289	0.989318135049886	0.3921875	0.973920470895848	-2.68254426320186	-0.0635766719856896	NA	-4.81974560338553	4.87594547825242	-0.86481542391926	0.177084585601177	no	ok		-4.37135097495266
Active_vs_Latent	Treponema sp. OMZ 838	0.364089756416306	0.989438838977897	0.20546875	0.833787370717518	-0.986363406428864	-2.45813709973495	NA	3.57130169738144	4.70275478255471	0.684985343066492	0.202073572267362	no	ok		2.09208810711769
Active_vs_Latent	Faecalibacterium prausnitzii	0.282011690380873	0.989457808683108	0.35078125	0.97429664907461	-2.54156826901992	0.0157424391523255	NA	-4.24702662960773	4.71969574229011	-0.869027294436137	0.156251473482682	no	ok		-4.13840863164918
Active_vs_Latent	Neisseria elongata	0.322300465080956	0.990964764440098	0.403125	0.973026044679005	-2.42143403464542	-0.322424956662259	NA	-4.32487713687501	5.45932756206076	-0.723678489000591	0.212436194453191	no	ok		-3.9007737008896
Active_vs_Latent	Campylobacter gracilis	0.172386502900259	0.991282232698143	0.06015625	0.397750686813187	2.19155418904836	0.0189920889285657	NA	2.80387823731426	2.52095127246822	0.985092007563834	0.0673613639279146	no	ok		2.75808087271829
Active_vs_Latent	Tannerella forsythia	0.708791208870819	0.992406045671735	0.6171875	0.951875	-2.15510906080691	-2.47184349107608	NA	1.16060597124202	4.58436070002132	0.192478645229254	0.404145300346379	no	ok		-1.74435550694761
Active_vs_Latent	Prevotella copri	0.343821721618742	0.993767961873572	0.440625	0.98250117481203	-2.57860248141923	-0.370028828939415	NA	-3.87591779026671	5.00061957174418	-0.688029375885569	0.208334332711949	no	ok		-3.90054886309747
Active_vs_Latent	Aggregatibacter aphrophilus	0.112095565689011	0.993833409916606	0.11875	0.939455693461595	4.38457318865802	5.41712287767925	NA	-1.81443028341036	1.12846878304238	-1.46645190858408	0.0155616731380917	no	ok		3.62401767559452
Active_vs_Latent	Neisseria cinerea	0.250213223988642	0.993874903641404	0.340625	0.987647577122954	0.454848805627186	4.23875685291339	NA	-5.07100568832011	5.50291207396514	-0.954513284897337	0.166668022947628	no	ok		-1.84077783312169
Active_vs_Latent	Hungatella hathewayi	0.681456223392699	0.994156715407346	0.59296875	0.935238572191697	-2.02185462752742	-2.37134306141635	NA	1.28338112709857	5.16182900584564	0.228570930600057	0.393782632277474	no	ok		-1.70177837266397
Active_vs_Latent	Prevotella oulorum	0.43080542883926	0.994580358803486	0.26171875	0.89345209478022	-0.915741539440515	-2.07253548670132	NA	3.25750370617308	5.20440149123174	0.606339458078359	0.243524094720476	no	ok		1.27667196182187
Active_vs_Latent	Streptococcus viridans	0.345036337915868	0.994722819824266	0.2125	0.759770372091144	-1.10674785450364	-2.32822788589737	NA	4.08534082297446	4.49879381685369	0.785910425795133	0.212436194453191	no	ok		0.907635507642039
Active_vs_Latent	Streptococcus oralis	0.115551060084397	0.995106671976924	0.18203125	0.965780333894692	5.77581788029347	6.43173834057366	NA	-1.57748020834125	1.22368037719381	-1.27011265568912	0.0984481260385102	no	ok		4.87738966783164
Active_vs_Latent	Aggregatibacter actinomycetemcomitans	0.241986825604653	0.995309768055255	0.39453125	0.973131002527529	3.61013010335205	4.66796253108078	NA	-1.18640084001298	0.964413934736048	-1.03926393114242	0.171876302777131	no	ok		3.40633719854472
Active_vs_Latent	Lachnoclostridium sp. YL32	0.424008949028204	0.996465086368329	0.2515625	0.868991602249874	-1.2270841984002	-2.14549530391985	NA	3.3728248511961	5.05085906787825	0.556882481651563	0.229167533102453	no	ok		1.55595288900718
Active_vs_Latent	Bariatricus massiliensis	0.413889459961613	0.996613863826735	0.2578125	0.867187954508727	-1.31727262687091	-2.71861884319602	NA	3.48600917629072	5.08681649265879	0.660176934579257	0.227980139005357	no	ok		1.07745420923458
Active_vs_Latent	Muribaculum intestinale	0.389701392564338	0.99748181786743	0.234375	0.901550076761474	-1.33441907384148	-2.57582780862687	NA	4.35947309244922	5.5163864738891	0.753306152989705	0.212436194453191	no	ok		2.96749132508131
Active_vs_Latent	Streptococcus mitis	0.182535116451349	0.998320934701413	0.19765625	0.959691330985836	2.29919190602035	3.81217808944562	NA	-2.86567397095397	3.14904268710493	-0.8689759955099	0.0833364154379065	no	ok		1.35305968743191
Active_vs_Latent	Prevotella baroniae	0.505234899397534	0.998514390089875	0.28203125	0.965898008241758	-1.41035231349824	-2.42683524104162	NA	3.37062993571825	5.54043424719331	0.575382173603969	0.265625679004813	no	ok		2.17998618307567
Active_vs_Latent	Alloprevotella tannerae	0.69375897625652	0.998700275459486	0.609375	0.953551587301587	-2.21256472313031	-2.3905550630276	NA	1.18217576279361	5.06142243291288	0.205201017880788	0.39062525967192	no	ok		-1.92248853010932
Active_vs_Latent	Streptococcus sanguinis	0.232817026885057	0.998723216178686	0.10078125	0.937450198956101	4.02298642178267	4.75113946506196	NA	-2.03447136881263	3.8339905253815	-0.98956126616522	0.000365399848804012	no	ok		2.73669734065546
